timestamp,datetime,firmware_version,humidity,temperature,pressure,voc,pm2.5_cf_1
1751718315,2025-07-05T06:25:15-06:00,7.04,21,87,913.42,94,4.5
1751718435,2025-07-05T06:27:15-06:00,7.04,21,87,913.42,94,4.2
1751718555,2025-07-05T06:29:15-06:00,7.04,21,87,913.42,93,4.7
1751718675,2025-07-05T06:31:15-06:00,7.04,21,87,913.48,93,4.7
1751718795,2025-07-05T06:33:15-06:00,7.04,21,87,913.51,93,4.4
1751718915,2025-07-05T06:35:15-06:00,7.04,21,87,913.5,95,4.7
1751719035,2025-07-05T06:37:15-06:00,7.04,21,87,913.52,93,4.3
1751719155,2025-07-05T06:39:15-06:00,7.04,21,87,913.52,93,4.6
1751719275,2025-07-05T06:41:15-06:00,7.04,21,87,913.54,93,4.6
1751719395,2025-07-05T06:43:15-06:00,7.04,21,87,913.54,93,4.0
1751719515,2025-07-05T06:45:15-06:00,7.04,21,87,913.53,92,4.1
1751719635,2025-07-05T06:47:15-06:00,7.04,21,87,913.52,90,4.2
1751719755,2025-07-05T06:49:15-06:00,7.04,21,87,913.54,91,4.1
1751719875,2025-07-05T06:51:15-06:00,7.04,21,87,913.56,91,3.8
1751719995,2025-07-05T06:53:15-06:00,7.04,21,87,913.57,90,3.6
1751720115,2025-07-05T06:55:15-06:00,7.04,21,87,913.59,89,3.4
1751720235,2025-07-05T06:57:15-06:00,7.04,22,87,913.59,88,3.0
1751720355,2025-07-05T06:59:15-06:00,7.04,22,87,913.6,86,3.4
1751720475,2025-07-05T07:01:15-06:00,7.04,22,87,913.61,85,3.3
1751720595,2025-07-05T07:03:15-06:00,7.04,22,87,913.64,85,2.6
1751720715,2025-07-05T07:05:15-06:00,7.04,22,87,913.66,86,2.8
1751720835,2025-07-05T07:07:15-06:00,7.04,22,87,913.68,86,2.4
1751720955,2025-07-05T07:09:15-06:00,7.04,22,87,913.7,85,2.3
1751721075,2025-07-05T07:11:15-06:00,7.04,22,87,913.73,84,2.2
1751721195,2025-07-05T07:13:15-06:00,7.04,22,87,913.76,83,2.0
1751721315,2025-07-05T07:15:15-06:00,7.04,22,87,913.8,82,1.7
1751721435,2025-07-05T07:17:15-06:00,7.04,22,87,913.79,81,2.0
1751721555,2025-07-05T07:19:15-06:00,7.04,22,87,913.8,81,2.0
1751721675,2025-07-05T07:21:15-06:00,7.04,22,87,913.8,81,2.1
1751721795,2025-07-05T07:23:15-06:00,7.04,23,87,913.82,81,1.4
1751721916,2025-07-05T07:25:16-06:00,7.04,23,87,913.84,80,1.5
1751722035,2025-07-05T07:27:15-06:00,7.04,23,86,913.86,81,1.6
1751722155,2025-07-05T07:29:15-06:00,7.04,23,86,913.89,81,1.4
1751722275,2025-07-05T07:31:15-06:00,7.04,23,87,913.9,80,1.1
1751722395,2025-07-05T07:33:15-06:00,7.04,23,86,913.92,79,1.4
1751722515,2025-07-05T07:35:15-06:00,7.04,23,86,913.92,81,1.3
1751722635,2025-07-05T07:37:15-06:00,7.04,23,86,913.91,79,1.2
1751722755,2025-07-05T07:39:15-06:00,7.04,23,86,913.92,78,1.3
1751722875,2025-07-05T07:41:15-06:00,7.04,23,87,913.96,77,1.1
1751722995,2025-07-05T07:43:15-06:00,7.04,23,87,913.94,78,1.3
1751723115,2025-07-05T07:45:15-06:00,7.04,23,87,913.94,77,1.2
1751723235,2025-07-05T07:47:15-06:00,7.04,23,87,913.98,77,1.3
1751723355,2025-07-05T07:49:15-06:00,7.04,23,87,913.99,77,1.1
1751723475,2025-07-05T07:51:15-06:00,7.04,23,87,914.0,77,1.2
1751723595,2025-07-05T07:53:15-06:00,7.04,23,87,914.03,78,1.2
1751723715,2025-07-05T07:55:15-06:00,7.04,23,87,914.04,77,1.2
1751723836,2025-07-05T07:57:16-06:00,7.04,23,87,914.09,76,1.0
1751723955,2025-07-05T07:59:15-06:00,7.04,23,87,914.1,75,1.4
1751724075,2025-07-05T08:01:15-06:00,7.04,23,87,914.09,75,1.2
1751724195,2025-07-05T08:03:15-06:00,7.04,24,86,914.12,77,0.8
1751724315,2025-07-05T08:05:15-06:00,7.04,24,86,914.08,77,1.1
1751724437,2025-07-05T08:07:17-06:00,7.04,24,86,914.12,76,0.9
1751724555,2025-07-05T08:09:15-06:00,7.04,24,86,914.15,77,0.9
