timestamp,datetime,firmware_version,humidity,temperature,pressure,voc,pm2.5_cf_1
1751718263,2025-07-05T06:24:23-06:00,7.02,34,78,912.8,,3.0
1751718346,2025-07-05T06:25:46-06:00,7.02,34,78,912.78,,3.3
1751718466,2025-07-05T06:27:46-06:00,7.02,34,78,912.83,,2.7
1751718586,2025-07-05T06:29:46-06:00,7.02,34,78,912.85,,3.0
1751718706,2025-07-05T06:31:46-06:00,7.02,34,78,912.88,,3.2
1751718826,2025-07-05T06:33:46-06:00,7.02,34,78,912.87,,3.0
1751718946,2025-07-05T06:35:46-06:00,7.02,34,78,912.91,,3.2
1751719066,2025-07-05T06:37:46-06:00,7.02,34,78,912.92,,3.0
1751719222,2025-07-05T06:40:22-06:00,7.02,34,78,912.89,,3.2
1751719306,2025-07-05T06:41:46-06:00,7.02,34,78,912.92,,3.1
1751719426,2025-07-05T06:43:46-06:00,7.02,34,78,912.9,,3.1
1751719546,2025-07-05T06:45:46-06:00,7.02,34,78,912.88,,2.9
1751719666,2025-07-05T06:47:46-06:00,7.02,34,78,912.88,,2.8
1751719786,2025-07-05T06:49:46-06:00,7.02,34,78,912.89,,3.1
1751719906,2025-07-05T06:51:46-06:00,7.02,34,78,912.9,,2.7
1751720026,2025-07-05T06:53:46-06:00,7.02,34,78,912.97,,3.0
1751720182,2025-07-05T06:56:22-06:00,7.02,34,78,912.98,,2.6
1751720266,2025-07-05T06:57:46-06:00,7.02,34,78,912.99,,3.0
1751720386,2025-07-05T06:59:46-06:00,7.02,34,78,913.02,,3.1
1751720506,2025-07-05T07:01:46-06:00,7.02,34,78,913.0,,2.6
1751720626,2025-07-05T07:03:46-06:00,7.02,34,78,913.01,,2.9
1751720746,2025-07-05T07:05:46-06:00,7.02,34,78,913.03,,2.9
1751720866,2025-07-05T07:07:46-06:00,7.02,34,78,913.06,,2.8
1751720986,2025-07-05T07:09:46-06:00,7.02,34,78,913.09,,2.7
1751721142,2025-07-05T07:12:22-06:00,7.02,34,78,913.11,,2.9
1751721226,2025-07-05T07:13:46-06:00,7.02,34,78,913.16,,3.3
1751721346,2025-07-05T07:15:46-06:00,7.02,34,78,913.14,,2.7
1751721466,2025-07-05T07:17:46-06:00,7.02,34,78,913.15,,3.0
1751721586,2025-07-05T07:19:46-06:00,7.02,34,78,913.17,,2.8
1751721706,2025-07-05T07:21:46-06:00,7.02,34,78,913.15,,3.0
1751721826,2025-07-05T07:23:46-06:00,7.02,34,78,913.16,,2.8
1751721946,2025-07-05T07:25:46-06:00,7.02,34,78,913.19,,2.9
1751722102,2025-07-05T07:28:22-06:00,7.02,34,78,913.23,,2.9
1751722186,2025-07-05T07:29:46-06:00,7.02,34,78,913.24,,3.0
1751722306,2025-07-05T07:31:46-06:00,7.02,34,78,913.28,,2.7
1751722426,2025-07-05T07:33:46-06:00,7.02,34,78,913.32,,3.1
1751722546,2025-07-05T07:35:46-06:00,7.02,34,78,913.28,,2.9
1751722666,2025-07-05T07:37:46-06:00,7.02,34,78,913.28,,2.7
1751722786,2025-07-05T07:39:46-06:00,7.02,35,78,913.29,,2.7
1751722906,2025-07-05T07:41:46-06:00,7.02,34,78,913.3,,2.9
1751723062,2025-07-05T07:44:22-06:00,7.02,34,78,913.3,,2.8
1751723146,2025-07-05T07:45:46-06:00,7.02,34,78,913.29,,2.9
1751723266,2025-07-05T07:47:46-06:00,7.02,34,78,913.32,,2.9
1751723386,2025-07-05T07:49:46-06:00,7.02,34,78,913.38,,2.4
1751723506,2025-07-05T07:51:46-06:00,7.02,34,78,913.34,,2.9
1751723626,2025-07-05T07:53:46-06:00,7.02,34,78,913.39,,3.1
1751723746,2025-07-05T07:55:46-06:00,7.02,34,78,913.41,,2.9
1751723866,2025-07-05T07:57:46-06:00,7.02,34,78,913.43,,2.6
1751723998,2025-07-05T07:59:58-06:00,7.02,35,78,913.45,,2.4
1751724106,2025-07-05T08:01:46-06:00,7.02,34,78,913.43,,2.9
1751724226,2025-07-05T08:03:46-06:00,7.02,34,78,913.43,,2.6
1751724346,2025-07-05T08:05:46-06:00,7.02,34,78,913.45,,2.8
1751724466,2025-07-05T08:07:46-06:00,7.02,34,78,913.48,,2.8
1751724586,2025-07-05T08:09:46-06:00,7.02,34,78,913.49,,2.8
1751724706,2025-07-05T08:11:46-06:00,7.02,34,78,913.52,,2.7
1751724826,2025-07-05T08:13:46-06:00,7.02,34,78,913.52,,3.0
1751724982,2025-07-05T08:16:22-06:00,7.02,34,78,913.54,,2.6
1751725066,2025-07-05T08:17:46-06:00,7.02,34,78,913.51,,2.7
1751725186,2025-07-05T08:19:46-06:00,7.02,34,78,913.57,,2.7
1751725306,2025-07-05T08:21:46-06:00,7.02,35,78,913.56,,2.6
1751725426,2025-07-05T08:23:46-06:00,7.02,34,78,913.55,,2.6
1751725546,2025-07-05T08:25:46-06:00,7.02,34,78,913.59,,2.5
1751725666,2025-07-05T08:27:46-06:00,7.02,35,78,913.61,,2.9
1751725786,2025-07-05T08:29:46-06:00,7.02,35,78,913.62,,2.7
1751725942,2025-07-05T08:32:22-06:00,7.02,34,78,913.67,,2.4
1751726026,2025-07-05T08:33:46-06:00,7.02,35,78,913.66,,2.9
1751726146,2025-07-05T08:35:46-06:00,7.02,35,78,913.64,,3.0
1751726266,2025-07-05T08:37:46-06:00,7.02,35,78,913.68,,2.5
1751726386,2025-07-05T08:39:46-06:00,7.02,34,78,913.69,,2.7
1751726506,2025-07-05T08:41:46-06:00,7.02,35,78,913.7,,2.9
1751726626,2025-07-05T08:43:46-06:00,7.02,35,78,913.74,,2.5
1751726746,2025-07-05T08:45:46-06:00,7.02,35,78,913.76,,2.7
1751726902,2025-07-05T08:48:22-06:00,7.02,35,78,913.77,,3.0
1751726986,2025-07-05T08:49:46-06:00,7.02,35,78,913.77,,2.8
1751727106,2025-07-05T08:51:46-06:00,7.02,35,78,913.74,,2.9
1751727226,2025-07-05T08:53:46-06:00,7.02,35,78,913.76,,2.5
1751727346,2025-07-05T08:55:46-06:00,7.02,35,78,913.76,,2.5
1751727466,2025-07-05T08:57:46-06:00,7.02,35,78,913.76,,2.7
